sesion,zona,clase,tiene_mina,parche_x,parche_y,proba,proba_concuota
5,MINA_5CM_2,Fondo,0,1024,0,0.001268442251603119,0.002629428030923009
5,MINA_5CM_2,Fondo,0,1088,0,0.0006638502032728866,0.000977377747767605
5,MINA_5CM_2,Fondo,0,0,64,0.005602945445571095,0.0015986293641617523
5,MINA_5CM_2,Fondo,0,64,64,0.00825042148353532,0.005385969311464578
5,MINA_5CM_2,Fondo,0,128,64,0.0043974310508929195,0.006272568483836949
5,MINA_5CM_2,Fondo,0,192,64,0.020769735099747777,0.01038344083353877
5,MINA_5CM_2,Fondo,0,256,64,0.008032089425250888,0.0076356940262485296
5,MINA_5CM_2,Fondo,0,320,64,0.02024414292536676,0.02208725588861853
5,MINA_5CM_2,Fondo,0,384,64,0.10094222333282232,0.05086888186633587
5,MINA_5CM_2,Fondo,0,448,64,0.11927325371652842,0.08789468239992856
5,MINA_5CM_2,Fondo,0,512,64,0.03968104706145823,0.011853067576885224
5,MINA_5CM_2,Fondo,0,576,64,0.13062746804207565,0.01832740530371666
5,MINA_5CM_2,Fondo,0,640,64,0.46924424916505814,0.05917794816195965
5,MINA_5CM_2,Fondo,0,704,64,0.19926748760044574,0.0393463377840817
5,MINA_5CM_2,Fondo,0,768,64,0.01428904035128653,0.01897224923595786
5,MINA_5CM_2,Fondo,0,832,64,0.027137025306001306,0.021166473114863037
5,MINA_5CM_2,Fondo,0,896,64,0.003861223382409662,0.005274731107056141
5,MINA_5CM_2,Fondo,0,960,64,0.0015129889245145023,0.004907693387940526
5,MINA_5CM_2,Fondo,0,1024,64,0.0015278664242941887,0.0012550313433166594
5,MINA_5CM_2,Fondo,0,1088,64,0.001691767669399269,0.0010635912622092292
5,MINA_5CM_2,Fondo,0,0,128,0.00860253912396729,0.00323820294579491
5,MINA_5CM_2,Fondo,0,64,128,0.0006385730332112872,0.001295011193724349
5,MINA_5CM_2,Fondo,0,128,128,0.0033274183922912927,0.01297065073158592
5,MINA_5CM_2,Fondo,0,192,128,0.01774129495024681,0.02011431511491537
5,MINA_5CM_2,Fondo,0,256,128,0.006430528359487653,0.004980792867718265
5,MINA_5CM_2,Botella,0,320,128,0.0047264277818612754,0.007722208299674094
5,MINA_5CM_2,Botella,0,384,128,0.010404245567042381,0.006931321299634874
5,MINA_5CM_2,Botella,0,448,128,0.005836954002734274,0.0032994884997606276
5,MINA_5CM_2,Botella,0,512,128,0.003161756135523319,0.0035606873454526065
5,MINA_5CM_2,Botella,0,576,128,0.06169832181185484,0.010341344214975835
5,MINA_5CM_2,Fondo,0,640,128,0.21711655370891095,0.030228273058310152
5,MINA_5CM_2,Fondo,0,704,128,0.23375791683793068,0.04132590871304274
5,MINA_5CM_2,Fondo,0,768,128,0.014561096928082407,0.009900973876938224
5,MINA_5CM_2,Fondo,0,832,128,0.033468772564083336,0.021843932708725332
5,MINA_5CM_2,Fondo,0,896,128,0.007479033299023286,0.004091751982923597
5,MINA_5CM_2,Fondo,0,960,128,0.0017825830378569662,0.004617085214704275
5,MINA_5CM_2,Fondo,0,1024,128,0.0034565688692964613,0.0023379341524560004
5,MINA_5CM_2,Fondo,0,1088,128,0.0020584505109582096,0.0012550312996609137
5,MINA_5CM_2,Fondo,0,0,192,0.0016442635518615135,0.0007731170713668689
5,MINA_5CM_2,Fondo,0,64,192,0.00047232241195160896,0.002684621830121614
5,MINA_5CM_2,Fondo,0,128,192,0.0019385205610888078,0.0051169297541491686
5,MINA_5CM_2,Fondo,0,192,192,0.01457649760413915,0.012597323232330381
5,MINA_5CM_2,Fondo,0,256,192,0.017965680127963422,0.00414265071740374
5,MINA_5CM_2,Fondo,0,320,192,0.01632075000088662,0.005893739103339612
5,MINA_5CM_2,Fondo,0,384,192,0.004099135013530031,0.0036326733068563046
5,MINA_5CM_2,Fondo,0,448,192,0.007992007967550308,0.007813545840326697
5,MINA_5CM_2,Fondo,0,512,192,0.006349382182816043,0.004052948654862121
5,MINA_5CM_2,Fondo,0,576,192,0.014065730897709728,0.004457960987929254
5,MINA_5CM_2,Fondo,0,640,192,0.011794086592271925,0.003385997435543686
5,MINA_5CM_2,Fondo,0,704,192,0.011942317942157388,0.004370413802098483
5,MINA_5CM_2,Fondo,0,768,192,0.01108772144652903,0.003214380971621722
5,MINA_5CM_2,Fondo,0,832,192,0.023788947518914937,0.007187958608847111
5,MINA_5CM_2,Fondo,0,896,192,0.012077905121259391,0.007558847218751908
5,MINA_5CM_2,Fondo,0,960,192,0.0037916298606432974,0.0027704605367034675
5,MINA_5CM_2,Fondo,0,1024,192,0.003203595319064334,0.0018167188798543065
5,MINA_5CM_2,Fondo,0,1088,192,0.0016999730927636848,0.00220992055546958
5,MINA_5CM_2,Fondo,0,0,256,0.0009015845120302401,0.0017095158924348651
5,MINA_5CM_2,Fondo,0,64,256,0.0019396067422349007,0.0068670763284899294
5,MINA_5CM_2,Fondo,0,128,256,0.0021696381329093127,0.00826399294892326
5,MINA_5CM_2,Fondo,0,192,256,0.003939811512827874,0.006455887336051092
5,MINA_5CM_2,Fondo,0,256,256,0.04310349216684699,0.008740161452442408
5,MINA_5CM_2,Fondo,0,320,256,0.04373027752153576,0.00967165962792933
5,MINA_5CM_2,Fondo,0,384,256,0.013335751718841493,0.006440274114720523
5,MINA_5CM_2,Fondo,0,448,256,0.023748406022787095,0.00639815260656178
5,MINA_5CM_2,Fondo,0,512,256,0.014584678714163602,0.006415829982142895
5,MINA_5CM_2,Fondo,0,576,256,0.046932807797566055,0.01681633125990629
5,MINA_5CM_2,Fondo,0,640,256,0.015898712445050478,0.003888777340762317
5,MINA_5CM_2,Fondo,0,704,256,0.0016205789346713574,0.0025938315666280687
5,MINA_5CM_2,Fondo,0,768,256,0.00755273262038827,0.0034971583634614946
5,MINA_5CM_2,Fondo,0,832,256,0.009561295260209591,0.002374005696037784
5,MINA_5CM_2,Fondo,0,896,256,0.03385014683008194,0.0030886353575624525
5,MINA_5CM_2,Fondo,0,960,256,0.019218504591844977,0.005610458366572857
5,MINA_5CM_2,Fondo,0,1024,256,0.0068394966539926825,0.0024310782260727136
5,MINA_5CM_2,Fondo,0,1088,256,0.0037504468637052923,0.0020204271073453127
5,MINA_5CM_2,Fondo,0,0,320,0.01287388417404145,0.011739647295325995
5,MINA_5CM_2,Fondo,0,64,320,0.02646554643288255,0.01911355899646878
5,MINA_5CM_2,Fondo,0,128,320,0.0011569592461455613,0.004733947740169242
5,MINA_5CM_2,Fondo,0,192,320,0.0011597490723943339,0.0017836049490142613
5,MINA_5CM_2,Fondo,0,256,320,0.0046681859414093195,0.007671946659684181
5,MINA_5CM_2,Fondo,0,320,320,0.011966082686558365,0.010242529097013175
5,MINA_5CM_2,Fondo,0,384,320,0.37125716283917426,0.11874511372298002
5,MINA_5CM_2,Fondo,0,448,320,0.1035613814368844,0.004116477281786502
5,MINA_5CM_2,Fondo,0,512,320,0.11102493442595004,0.01847456321120262
5,MINA_5CM_2,Fondo,0,576,320,0.030609049182385207,0.013328788103535771
5,MINA_5CM_2,Fondo,0,640,320,0.00897774810437113,0.0035753632546402514
5,MINA_5CM_2,Fondo,0,704,320,0.005385812988970428,0.003263298666570336
5,MINA_5CM_2,Fondo,0,768,320,0.015152490430045873,0.002165290690027177
5,MINA_5CM_2,Fondo,0,832,320,0.013749828154686838,0.0024537517107091843
5,MINA_5CM_2,Fondo,0,896,320,0.08696638410910965,0.005255079257767648
5,MINA_5CM_2,Fondo,0,960,320,0.022116481803823262,0.007156938430853188
5,MINA_5CM_2,Fondo,0,1024,320,0.004248739161994308,0.0019446950580459088
5,MINA_5CM_2,Fondo,0,1088,320,0.010614458727650345,0.005975117441266775
5,MINA_5CM_2,Fondo,0,0,384,0.048671224433928725,0.010128853330388665
5,MINA_5CM_2,Fondo,0,64,384,0.009527069749310613,0.005287185846827924
5,MINA_5CM_2,Fondo,0,128,384,0.0026045844351756386,0.0016200835205381736
5,MINA_5CM_2,Fondo,0,192,384,0.0011168203491251916,0.0019553238031221553
5,MINA_5CM_2,Fondo,0,256,384,0.010974789364263415,0.00385370688745752
5,MINA_5CM_2,Fondo,0,320,384,0.04446400236338377,0.011710299388505518
5,MINA_5CM_2,MAP,1,384,384,0.5161207877099514,0.11905111707746982
5,MINA_5CM_2,MAP,1,448,384,0.5023234054446221,0.17736243903636933
5,MINA_5CM_2,MAP,1,512,384,0.6145429134368896,0.1799281895160675
5,MINA_5CM_2,Fondo,0,576,384,0.3704759106040001,0.07358504347503185
5,MINA_5CM_2,Fondo,0,640,384,0.15618788339197637,0.0287713885307312
5,MINA_5CM_2,Fondo,0,704,384,0.06713397279381753,0.009965244121849537
5,MINA_5CM_2,Fondo,0,768,384,0.02265241739805788,0.005087334371637553
5,MINA_5CM_2,Fondo,0,832,384,0.01077572334324941,0.0038932966766878963
5,MINA_5CM_2,Fondo,0,896,384,0.023798506055027247,0.0025563635281287134
5,MINA_5CM_2,Fondo,0,960,384,0.0074068123998586085,0.0019495377375278622
5,MINA_5CM_2,Fondo,0,1024,384,0.0016660755325574427,0.0008079864463070407
5,MINA_5CM_2,Fondo,0,1088,384,0.03532655460294336,0.04208146850578487
5,MINA_5CM_2,Fondo,0,0,448,0.0008989931433461606,0.0008481847326038405
5,MINA_5CM_2,Piedra,0,64,448,0.006466689996886999,0.0023505848948843777
5,MINA_5CM_2,Piedra,0,128,448,0.009880071319639683,0.0033344517345540226
5,MINA_5CM_2,Fondo,0,192,448,0.01279835500754416,0.005666534556075931
5,MINA_5CM_2,Fondo,0,256,448,0.04353999085724354,0.0142688421998173
5,MINA_5CM_2,Fondo,0,320,448,0.08315300643444061,0.04431995088234544
5,MINA_5CM_2,MAP,1,384,448,0.4122877910733223,0.585018840432167
5,MINA_5CM_2,MAP,1,448,448,0.9978582322597503,0.9985286593437195
5,MINA_5CM_2,MAP,1,512,448,0.9983739256858826,0.9993625521659851
5,MINA_5CM_2,Fondo,0,576,448,0.9891103863716125,0.9778588354587555
5,MINA_5CM_2,Fondo,0,640,448,0.8997603535652161,0.6190708160400391
5,MINA_5CM_2,Fondo,0,704,448,0.3567843485623598,0.09900898598134518
5,MINA_5CM_2,Fondo,0,768,448,0.01575393556850031,0.015959761338308454
5,MINA_5CM_2,Lata,0,832,448,0.004728168516885489,0.007977422163821756
5,MINA_5CM_2,Lata,0,896,448,0.0044548865116667,0.002675137610640377
5,MINA_5CM_2,Lata,0,960,448,0.0035633470251923427,0.0013769559329375625
5,MINA_5CM_2,Fondo,0,1024,448,0.0012637544190511108,0.0007395713735604658
5,MINA_5CM_2,Fondo,0,1088,448,0.0124597737332806,0.019248907640576362
5,MINA_5CM_2,Fondo,0,0,512,0.0014761457627173514,0.0007193884201114997
5,MINA_5CM_2,Piedra,0,64,512,0.0035217430209740995,0.0013949409098131583
5,MINA_5CM_2,Piedra,0,128,512,0.02793660215102136,0.005427539418451488
5,MINA_5CM_2,Fondo,0,192,512,0.2035224035382271,0.032130946218967435
5,MINA_5CM_2,Fondo,0,256,512,0.2881149161607027,0.1496881427243352
5,MINA_5CM_2,Fondo,0,320,512,0.2779482178390026,0.3998782571405172
5,MINA_5CM_2,MAP,1,384,512,0.31736125573515894,0.7000919550657272
5,MINA_5CM_2,MAP,1,448,512,0.9973938047885895,0.9975571572780609
5,MINA_5CM_2,MAP,1,512,512,0.9980853080749512,0.9982895612716675
5,MINA_5CM_2,Fondo,0,576,512,0.976807713508606,0.9954678237438201
5,MINA_5CM_2,Fondo,0,640,512,0.6056901216506958,0.4516296848654747
5,MINA_5CM_2,Fondo,0,704,512,0.518934359960258,0.4702837631106377
5,MINA_5CM_2,Fondo,0,768,512,0.09533676607534289,0.1006558465771377
5,MINA_5CM_2,Lata,0,832,512,0.005060169193893671,0.005954430997371673
5,MINA_5CM_2,Lata,0,896,512,0.0020642526389565317,0.0026403799769468606
5,MINA_5CM_2,Lata,0,960,512,0.005760830274084583,0.0023819651338271796
5,MINA_5CM_2,Fondo,0,1024,512,0.0011523849476361646,0.001800640078727156
5,MINA_5CM_2,Fondo,0,1088,512,0.0036635400727391245,0.0070060063735581934
5,MINA_5CM_2,Fondo,0,0,576,0.002155995462089777,0.0012241608419572003
5,MINA_5CM_2,Fondo,0,64,576,0.001307031259057112,0.0008343592562596314
5,MINA_5CM_2,Fondo,0,128,576,0.012324427301064134,0.005707518488634378
5,MINA_5CM_2,Fondo,0,192,576,0.32546244077384473,0.17933320477604867
5,MINA_5CM_2,Fondo,0,256,576,0.19854887537658214,0.1244541727937758
5,MINA_5CM_2,Fondo,0,320,576,0.10832739900797606,0.12940289243124425
5,MINA_5CM_2,Fondo,0,384,576,0.3568881295621395,0.3278426848351955
5,MINA_5CM_2,Fondo,0,448,576,0.8546046257019043,0.9676228940486908
5,MINA_5CM_2,Fondo,0,512,576,0.9740595161914826,0.9889567732810974
5,MINA_5CM_2,Fondo,0,576,576,0.4187826469540596,0.8670112788677216
5,MINA_5CM_2,Fondo,0,640,576,0.3728191312402487,0.48635758087038994
5,MINA_5CM_2,Fondo,0,704,576,0.2196993190795183,0.2633546384051442
5,MINA_5CM_2,Fondo,0,768,576,0.015567071968689561,0.10723215565085412
5,MINA_5CM_2,Fondo,0,832,576,0.06428797580301762,0.06562088131904602
5,MINA_5CM_2,Fondo,0,896,576,0.03663422157987952,0.03269129185937345
5,MINA_5CM_2,Fondo,0,960,576,0.00258550337748602,0.0022298741299891845
5,MINA_5CM_2,Fondo,0,1024,576,0.003704172238940373,0.005071379675064236
5,MINA_5CM_2,Fondo,0,1088,576,0.007110185641795397,0.0035992681980133055
5,MINA_5CM_2,Fondo,0,0,640,0.0020689879631390793,0.0024830794165609403
5,MINA_5CM_2,Fondo,0,64,640,0.001642473426181823,0.0018585414014523848
5,MINA_5CM_2,Fondo,0,128,640,0.06881397506222128,0.06198336090892553
5,MINA_5CM_2,Fondo,0,192,640,0.06573583371937275,0.08824037900194526
5,MINA_5CM_2,Fondo,0,256,640,0.03240311942063272,0.026675599720329048
5,MINA_5CM_2,Fondo,0,320,640,0.13387326020747423,0.11223509050905704
5,MINA_5CM_2,Fondo,0,384,640,0.33733448572456837,0.6162003219127655
5,MINA_5CM_2,Fondo,0,448,640,0.43277846127748487,0.5426886789500713
5,MINA_5CM_2,Fondo,0,512,640,0.20866897217929364,0.31836134642362596
5,MINA_5CM_2,Fondo,0,576,640,0.6164101473987103,0.6426479712128639
5,MINA_5CM_2,Fondo,0,640,640,0.18934399038553237,0.46433917731046676
5,MINA_5CM_2,Fondo,0,704,640,0.41654463708400724,0.42019007727503777
5,MINA_5CM_2,Fondo,0,768,640,0.004518738086335361,0.015169141459045932
5,MINA_5CM_2,Fondo,0,832,640,0.024981059413403273,0.021074379654601218
5,MINA_5CM_2,Fondo,0,896,640,0.0513345590326935,0.0919868377968669
5,MINA_5CM_2,Fondo,0,960,640,0.023139727162197234,0.028002507938072085
5,MINA_5CM_2,Fondo,0,1024,640,0.0011511029821122064,0.0021243370487354697
5,MINA_5CM_2,Fondo,0,1088,640,0.0015805158065631986,0.001660145923960954
5,MINA_5CM_2,Fondo,0,0,704,0.003510502222343348,0.004427605180535465
5,MINA_5CM_2,Fondo,0,64,704,0.014101152739021927,0.012938928441144526
5,MINA_5CM_2,Fondo,0,128,704,0.08400112688541413,0.029750706953927876
5,MINA_5CM_2,Fondo,0,192,704,0.14156489707529546,0.04319552413653582
5,MINA_5CM_2,Fondo,0,256,704,0.25860381722450254,0.1938854955136776
5,MINA_5CM_2,Fondo,0,320,704,0.3701607383787632,0.29784364998340607
5,MINA_5CM_2,Fondo,0,384,704,0.5580470770597458,0.6241965651512146
5,MINA_5CM_2,Fondo,0,448,704,0.736850243806839,0.8715685844421387
5,MINA_5CM_2,Fondo,0,512,704,0.6947488322854042,0.7481885075569152
5,MINA_5CM_2,Fondo,0,576,704,0.7311932623386384,0.6222393795847893
5,MINA_5CM_2,Fondo,0,640,704,0.4090991199016571,0.565161506831646
5,MINA_5CM_2,Fondo,0,704,704,0.6777285277843476,0.7098221033811569
5,MINA_5CM_2,Fondo,0,768,704,0.08285692818462849,0.059762391913682225
5,MINA_5CM_2,Fondo,0,832,704,0.042479395493865015,0.008041411350131967
5,MINA_5CM_2,Fondo,0,896,704,0.12162949456833302,0.11923100091516972
5,MINA_5CM_2,Fondo,0,960,704,0.10497543516103178,0.32024204060435296
5,MINA_5CM_2,Fondo,0,1024,704,0.00828378926962614,0.005462564527988434
5,MINA_5CM_2,Fondo,0,1088,704,0.0011896390817128122,0.0017035466735251248
5,MINA_7CM_1,Fondo,0,0,0,0.0007217963357106782,0.0013235068821813912
5,MINA_7CM_1,Fondo,0,64,0,0.0012255583103979006,0.001826794259250164
5,MINA_7CM_1,Fondo,0,128,0,0.000779340865847189,0.0030467708711512387
5,MINA_7CM_1,Fondo,0,192,0,0.008890244388021528,0.01824394054710865
5,MINA_7CM_1,Fondo,0,256,0,0.3832855552434921,0.10172557700425386
5,MINA_7CM_1,Fondo,0,320,0,0.6148503810167313,0.2830673139542341
5,MINA_7CM_1,Botella,0,384,0,0.7834074348211288,0.6497201532125473
5,MINA_7CM_1,Botella,0,448,0,0.428778775036335,0.1836217850446701
5,MINA_7CM_1,Botella,0,512,0,0.0027622469584457575,0.0015043073857668788
5,MINA_7CM_1,Botella,0,576,0,0.002669716824311763,0.00099244155571796
5,MINA_7CM_1,Botella,0,640,0,0.004270244226790965,0.0019393249182030558
5,MINA_7CM_1,Fondo,0,704,0,0.025454790331423283,0.006731324188876897
5,MINA_7CM_1,Fondo,0,768,0,0.010305570671334863,0.007679690909571946
5,MINA_7CM_1,Fondo,0,832,0,0.004924351797671989,0.008415272680576891
5,MINA_7CM_1,Fondo,0,896,0,0.0033958672487642617,0.004365524603053927
5,MINA_7CM_1,Fondo,0,960,0,0.0011080879048677161,0.0028929276100825518
5,MINA_7CM_1,Fondo,0,1024,0,0.0026776223618071525,0.0016394387290347367
5,MINA_7CM_1,Fondo,0,1088,0,0.004324141959659755,0.0019407765823416412
5,MINA_7CM_1,Fondo,0,0,64,0.004792589036514983,0.0022919789829757065
5,MINA_7CM_1,Fondo,0,64,64,0.01040552044287324,0.010428933578077703
5,MINA_7CM_1,Fondo,0,128,64,0.004512879409594462,0.008250634255819022
5,MINA_7CM_1,Fondo,0,192,64,0.0012159383273683488,0.0014142144893412479
5,MINA_7CM_1,Fondo,0,256,64,0.12333245612680913,0.10434673870913684
5,MINA_7CM_1,Fondo,0,320,64,0.21605098582804202,0.07762232206878253
5,MINA_7CM_1,Botella,0,384,64,0.0972954085096717,0.12134917341172695
5,MINA_7CM_1,Botella,0,448,64,0.29111371859908103,0.11589964348822832
5,MINA_7CM_1,Botella,0,512,64,0.003987995907664299,0.0032203568902332337
5,MINA_7CM_1,Botella,0,576,64,0.002512983855558559,0.0007549387431936338
5,MINA_7CM_1,Botella,0,640,64,0.0014632039936259388,0.0014566274825483561
5,MINA_7CM_1,Fondo,0,704,64,0.0046919457498006524,0.008097592531703413
5,MINA_7CM_1,Fondo,0,768,64,0.0021365973690990357,0.007647844776511192
5,MINA_7CM_1,Fondo,0,832,64,0.001762653753394261,0.0031257657858077435
5,MINA_7CM_1,Fondo,0,896,64,0.0039137283456511796,0.0021129664906766265
5,MINA_7CM_1,Fondo,0,960,64,0.0020016900380142033,0.003047926351428032
5,MINA_7CM_1,Fondo,0,1024,64,0.0058880677563138304,0.00397853598697111
5,MINA_7CM_1,Fondo,0,1088,64,0.002440993132768199,0.0013794949743896722
5,MINA_7CM_1,Fondo,0,0,128,0.0011662851000437513,0.0017304817883996293
5,MINA_7CM_1,Fondo,0,64,128,0.2479227166622877,0.14390229489654302
5,MINA_7CM_1,Fondo,0,128,128,0.0028063535632099957,0.004519286856520921
5,MINA_7CM_1,Fondo,0,192,128,0.007011108181905002,0.004297137091634795
5,MINA_7CM_1,Fondo,0,256,128,0.2844987899065018,0.184269792214036
5,MINA_7CM_1,Fondo,0,320,128,0.007741065975278616,0.03065257004927844
5,MINA_7CM_1,Fondo,0,384,128,0.027904453175142407,0.05325832292437553
5,MINA_7CM_1,Fondo,0,448,128,0.01104738712310791,0.010688623960595578
5,MINA_7CM_1,Fondo,0,512,128,0.0040072689531371,0.011366159375756978
5,MINA_7CM_1,Fondo,0,576,128,0.0025069853640161456,0.0023940617102198303
5,MINA_7CM_1,Fondo,0,640,128,0.0018159212137106805,0.0017520344932563602
5,MINA_7CM_1,Fondo,0,704,128,0.0067385024856776,0.018318634293973447
5,MINA_7CM_1,Fondo,0,768,128,0.0193533340934664,0.07302179904654622
5,MINA_7CM_1,Fondo,0,832,128,0.0019016507198102773,0.011707476805895567
5,MINA_7CM_1,Fondo,0,896,128,0.0011321283396682701,0.003358533338177949
5,MINA_7CM_1,Fondo,0,960,128,0.0006814803957240656,0.0007155902072554454
5,MINA_7CM_1,Fondo,0,1024,128,0.0025418809964321554,0.002311064285458997
5,MINA_7CM_1,Fondo,0,1088,128,0.0013205624505644663,0.0009426009171875193
5,MINA_7CM_1,Fondo,0,0,192,0.003424987755715847,0.0022944819764234127
5,MINA_7CM_1,Fondo,0,64,192,0.06796382996253669,0.05438330993056297
5,MINA_7CM_1,Fondo,0,128,192,0.008571804364328273,0.002236097090644762
5,MINA_7CM_1,Fondo,0,192,192,0.007539140278822742,0.008848898764699697
5,MINA_7CM_1,Fondo,0,256,192,0.11602850649505854,0.13116913009434938
5,MINA_7CM_1,Fondo,0,320,192,0.09791203625500203,0.17087871581315994
5,MINA_7CM_1,Fondo,0,384,192,0.008640937774907797,0.011339022684842348
5,MINA_7CM_1,Fondo,0,448,192,0.04257296239957213,0.032509053219109775
5,MINA_7CM_1,Fondo,0,512,192,0.015344169409945606,0.017667334480211138
5,MINA_7CM_1,Fondo,0,576,192,0.007829891727305948,0.006742666522040963
5,MINA_7CM_1,Fondo,0,640,192,0.062493206933140755,0.09116899706423283
5,MINA_7CM_1,Fondo,0,704,192,0.7601648658514023,0.8405947685241699
5,MINA_7CM_1,Fondo,0,768,192,0.6842100888490676,0.7843786209821701
5,MINA_7CM_1,Fondo,0,832,192,0.2070363976061344,0.3674616634845734
5,MINA_7CM_1,Fondo,0,896,192,0.0024416241096332668,0.0026152290869504214
5,MINA_7CM_1,Fondo,0,960,192,0.00045137347042327746,0.0007482403656467795
5,MINA_7CM_1,Fondo,0,1024,192,0.0038384998915717006,0.010347357508726418
5,MINA_7CM_1,Fondo,0,1088,192,0.0011107739934232085,0.0010448138549691067
5,MINA_7CM_1,Fondo,0,0,256,0.016546234721317887,0.012400286295451224
5,MINA_7CM_1,Fondo,0,64,256,0.036118914058897646,0.016868258453905584
5,MINA_7CM_1,Fondo,0,128,256,0.018300266191363334,0.014183250488713384
5,MINA_7CM_1,Fondo,0,192,256,0.0042089556343853475,0.008856909244786947
5,MINA_7CM_1,Fondo,0,256,256,0.0595265549607575,0.021533262077718975
5,MINA_7CM_1,Fondo,0,320,256,0.36451142095029354,0.2688020307570696
5,MINA_7CM_1,Fondo,0,384,256,0.08857816914096475,0.18837633579969407
5,MINA_7CM_1,Fondo,0,448,256,0.07579154530540108,0.09469047077000141
5,MINA_7CM_1,Fondo,0,512,256,0.025992121547460556,0.035350762447342275
5,MINA_7CM_1,Fondo,0,576,256,0.7790871798992157,0.7731425106525421
5,MINA_7CM_1,Fondo,0,640,256,0.9668787479400635,0.8790538609027863
5,MINA_7CM_1,Fondo,0,704,256,0.8108152061700821,0.8770747125148773
5,MINA_7CM_1,Fondo,0,768,256,0.34408463202416895,0.5414899036288261
5,MINA_7CM_1,Fondo,0,832,256,0.4940569907426834,0.6116457223892212
5,MINA_7CM_1,Fondo,0,896,256,0.01671046009287238,0.0068087334046140315
5,MINA_7CM_1,Fondo,0,960,256,0.0010956254438497127,0.0005261297657852993
5,MINA_7CM_1,Fondo,0,1024,256,0.0016818677831906825,0.0007654776389244943
5,MINA_7CM_1,Fondo,0,1088,256,0.000879162029013969,0.0020363782765343784
5,MINA_7CM_1,Fondo,0,0,320,0.11533962402027101,0.16891170833259822
5,MINA_7CM_1,Fondo,0,64,320,0.0029787222272716464,0.004919233405962587
5,MINA_7CM_1,Fondo,0,128,320,0.015899091644678266,0.016877715731970964
5,MINA_7CM_1,Fondo,0,192,320,0.00533113325946033,0.006317220325581729
5,MINA_7CM_1,Fondo,0,256,320,0.23726761601865293,0.15383327789604664
5,MINA_7CM_1,Fondo,0,320,320,0.6259041994810104,0.5353023409843445
5,MINA_7CM_1,Fondo,0,384,320,0.594145530462265,0.2001610029488802
5,MINA_7CM_1,MAP,1,448,320,0.7355623781681061,0.8122386693954468
5,MINA_7CM_1,MAP,1,512,320,0.9622713923454285,0.9901314079761505
5,MINA_7CM_1,MAP,1,576,320,0.9839385628700257,0.9950655102729797
5,MINA_7CM_1,Fondo,0,640,320,0.976225471496582,0.9549955546855926
5,MINA_7CM_1,Fondo,0,704,320,0.7729531913995743,0.5001098610460758
5,MINA_7CM_1,Fondo,0,768,320,0.025043206592090427,0.016428367025218903
5,MINA_7CM_1,Lata,0,832,320,0.0066763925715349615,0.005413759464863688
5,MINA_7CM_1,Lata,0,896,320,0.02118184231221676,0.0081034766160883
5,MINA_7CM_1,Lata,0,960,320,0.0021167847618926315,0.0016558987204916774
5,MINA_7CM_1,Lata,0,1024,320,0.0021865681686904282,0.0009907178755383939
5,MINA_7CM_1,Fondo,0,1088,320,0.001553477576817386,0.001596724335104227
5,MINA_7CM_1,Fondo,0,0,384,0.08536614155163988,0.09806554792448878
5,MINA_7CM_1,Piedra,0,64,384,0.0074520493159070614,0.009145544306375087
5,MINA_7CM_1,Piedra,0,128,384,0.08732727458700537,0.1016386529430747
5,MINA_7CM_1,Piedra,0,192,384,0.050202290806919334,0.02444054316729307
5,MINA_7CM_1,Fondo,0,256,384,0.05353657640516758,0.1132040211930871
5,MINA_7CM_1,Fondo,0,320,384,0.3004554811865091,0.1141454579308629
5,MINA_7CM_1,Fondo,0,384,384,0.5128896467387676,0.24306149780750275
5,MINA_7CM_1,MAP,1,448,384,0.9941805720329284,0.9878064811229705
5,MINA_7CM_1,MAP,1,512,384,0.9975451648235321,0.9933431684970856
5,MINA_7CM_1,MAP,1,576,384,0.997276759147644,0.9944541037082673
5,MINA_7CM_1,Fondo,0,640,384,0.8728488862514496,0.7091208100318909
5,MINA_7CM_1,Fondo,0,704,384,0.12954889237880707,0.015474718436598778
5,MINA_7CM_1,Fondo,0,768,384,0.0073590980842709545,0.0016395413083955645
5,MINA_7CM_1,Lata,0,832,384,0.0017693499801680445,0.0010077112179715185
5,MINA_7CM_1,Lata,0,896,384,0.010738193988800049,0.009266440337523819
5,MINA_7CM_1,Lata,0,960,384,0.002708644955419004,0.0023421757272444666
5,MINA_7CM_1,Lata,0,1024,384,0.002910602989140898,0.0019854655489325523
5,MINA_7CM_1,Fondo,0,1088,384,0.0057779342692811046,0.003024337213719264
5,MINA_7CM_1,Fondo,0,0,448,0.02109025842510164,0.02843471597880125
5,MINA_7CM_1,Fondo,0,64,448,0.025150719471275805,0.00466366542968899
5,MINA_7CM_1,Fondo,0,128,448,0.10768265668302775,0.039219459518790245
5,MINA_7CM_1,Fondo,0,192,448,0.005030859424732625,0.0191044858423993
5,MINA_7CM_1,Fondo,0,256,448,0.018289922969415784,0.039738595578819515
5,MINA_7CM_1,Fondo,0,320,448,0.010113961435854435,0.034040825068950654
5,MINA_7CM_1,Fondo,0,384,448,0.007659175829030573,0.007402916811406613
5,MINA_7CM_1,MAP,1,448,448,0.9771933794021607,0.9360549926757813
5,MINA_7CM_1,MAP,1,512,448,0.9944576382637024,0.991732782125473
5,MINA_7CM_1,MAP,1,576,448,0.9947283148765564,0.9965667724609375
5,MINA_7CM_1,Fondo,0,640,448,0.6927207812666893,0.262031190097332
